id,recordDate,recordTime,date,shift,shiftStartAt,shiftEndAt,machineId,machineName,productName,partNo,step,workMinutes,timeSlots,minutesPerSlot,machineSpeed,cavityQty,normalMinutes,changeoverMinutes,inspectionMinutes,equipmentRepairMinutes,moldRepairMinutes,materialChangeMinutes,emergencyStopMinutes,meetingMinutes,plannedStopMinutes,goodQty,ngQty,testQty,note,createdAt,updatedAt,source
seed-c3-45,,,2026-06-21,D,,,c3,C3,BRKT,TH-524A-1,-,372.21,74.44,5,0.33,1,125,0,15,0,132.21,0,0,95,5,39,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c3-46,,,2026-06-22,D,,,c3,C3,BRKT,TH-524A-1,-,1252.94,250.59,5,0.3,1,480,0,55,0,592.94,0,10,115,0,119,13,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c3-47,,,2026-06-23,D,,,c3,C3,BRKT,TH-524A-1,-,1411.11,282.22,5,0.3,1,520,0,40,0,751.11,0,0,95,5,108,12,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c3-48,,,2026-06-23,N,,,c3,C3,BRKT,TH-524A-1,-,1447.5,289.5,5,0.3,1,525,0,45,0,787.5,0,0,90,0,105,9,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c3-49,,,2026-06-24,D,,,c3,C3,BRKT,TH-524A-1,-,1267.39,253.48,5,0.3,1,515,0,45,0,607.39,0,0,95,5,131,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c3-50,,,2026-06-24,N,,,c3,C3,BRKT,TH-524A-1,-,1411.11,282.22,5,0.3,1,520,0,50,0,751.11,0,0,90,0,108,21,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c3-51,,,2026-06-25,D,,,c3,C3,BRKT,TH-524A-1,-,1087.42,217.48,5,0.3,1,505,0,45,0,427.42,0,0,110,0,179,11,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c3-52,,,2026-06-26,D,,,c3,C3,BRKT,TH-524A-1,-,1101,220.2,5,0.3,1,480,10,50,0,441,0,0,120,0,160,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c3-53,,,2026-06-26,N,,,c3,C3,BRKT,TH-524A-1,-,1364.08,272.82,5,0.3,1,385,0,45,60,704.08,0,0,170,0,73,21,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-1,,,2026-04-03,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1861.85,372.37,5,1.5,4,525,0,30,0,1201.85,0,0,105,0,1376,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-2,,,2026-04-04,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1364.5,272.9,5,1.5,4,345,0,40,0,879.5,0,0,95,5,812,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-3,,,2026-04-06,D,,,c4,C4,BRACKET,SB-075B-1-1,-,500.85,100.17,5,1.5,4,105,0,5,0,375.85,0,0,0,15,176,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-4,,,2026-04-08,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1980.15,396.03,5,1.5,4,455,0,25,0,1405.15,0,0,90,5,884,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-5,,,2026-04-10,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1783.72,356.74,5,1.5,4,360,0,20,0,1378.72,0,0,20,5,564,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-6,,,2026-04-11,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1567.91,313.58,5,1.5,4,305,0,10,0,1202.91,0,0,45,5,464,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-7,,,2026-04-17,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1687.37,337.47,5,1.5,4,390,0,20,0,1202.37,0,0,70,5,759,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-8,,,2026-04-20,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2660.77,532.15,5,1.5,4,510,0,35,0,2000.77,0,0,115,0,780,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-9,,,2026-04-23,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2088.57,417.71,5,1.5,4,500,0,35,0,1428.57,0,0,120,5,1050,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-10,,,2026-04-24,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2155.36,431.07,5,1.5,4,495,10,30,0,1495.36,0,0,120,5,1003,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-11,,,2026-04-25,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2149.92,429.98,5,1.5,4,505,0,25,0,1489.92,0,0,125,5,1027,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-12,,,2026-04-26,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1867.23,373.45,5,1.5,4,405,0,25,0,1382.23,0,0,50,5,712,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-13,,,2026-04-27,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2032.46,406.49,5,1.5,4,495,5,45,0,1372.46,0,0,115,0,1082,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-14,,,2026-04-28,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2191.89,438.38,5,1.5,4,490,5,40,0,1531.89,0,0,120,5,950,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-15,,,2026-05-04,N,,,c4,C4,BRACKET,SB-075B-1-1,-,2035,407,5,1.5,4,350,25,20,0,1575,0,0,65,0,500,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-16,,,2026-05-05,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2752.04,550.41,5,1.5,4,625,5,50,0,1972.04,0,0,95,5,1198,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-17,,,2026-05-06,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1692.48,338.5,5,1.5,4,365,0,25,0,1207.48,0,0,90,5,662,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-18,,,2026-05-07,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2075.98,415.2,5,1.5,4,500,5,35,0,1295.98,0,0,235,5,1169,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-19,,,2026-05-08,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2391.43,478.29,5,1.5,4,500,5,45,0,1731.43,0,0,105,5,875,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-20,,,2026-05-13,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,1040.05,208.01,5,0.25,1,425,0,90,40,380.05,0,0,100,5,130,5,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-21,,,2026-05-14,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,692.5,138.5,5,0.25,1,290,0,30,0,217.5,0,0,150,5,100,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-22,,,2026-05-14,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,238.75,47.75,5,0.25,1,105,0,5,0,78.75,0,0,50,0,35,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-23,,,2026-05-15,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,965.53,193.11,5,0.25,1,490,0,35,0,320.53,0,0,115,5,193,9,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-24,,,2026-05-16,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,710,142,5,0.25,1,360,0,45,0,225,0,0,75,5,144,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-25,,,2026-05-16,N,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,861.49,172.3,5,0.25,1,390,0,20,0,376.49,0,0,70,5,101,9,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-26,,,2026-05-19,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,2270,454,5,0.25,1,420,5,5,0,1785,0,0,55,0,25,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-27,,,2026-05-26,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,492.24,98.45,5,0.25,1,210,5,15,0,207.24,0,10,45,0,57,5,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-28,,,2026-05-27,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,760.28,152.06,5,0.25,1,350,0,15,0,340.28,0,0,55,0,90,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-29,,,2026-05-28,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,915.06,183.01,5,0.25,1,435,0,20,0,430.06,0,0,25,5,110,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-30,,,2026-05-28,N,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,1184.03,236.81,5,0.25,1,520,0,50,0,524.03,0,0,90,0,129,11,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-31,,,2026-05-29,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,1104.9,220.98,5,0.25,1,270,0,15,180,619.9,0,0,15,5,49,6,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-32,,,2026-05-29,N,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,792.35,158.47,5,0.25,1,380,0,45,0,307.35,5,0,50,5,119,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-33,,,2026-06-01,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,618.92,123.78,5,0.25,1,290,0,25,0,238.92,0,0,65,0,88,5,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-34,,,2026-06-02,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,801.72,160.34,5,0.25,1,375,0,35,0,316.72,0,0,70,5,111,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-35,,,2026-06-03,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,1081.1,216.22,5,0.25,1,345,0,145,70,421.1,0,0,100,0,85,15,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-36,,,2026-06-04,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,1051.57,210.31,5,0.25,1,535,0,25,0,406.57,0,0,85,0,176,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-37,,,2026-06-05,D,,,c4,C4,PASSIVE BRKT,SB-092B-2,-,740.43,148.09,5,0.25,1,375,0,40,0,270.43,0,0,50,5,130,7,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-38,,,2026-06-08,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1869.34,373.87,5,1.5,4,390,0,30,0,1349.34,5,0,95,0,685,7,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-39,,,2026-06-09,D,,,c4,C4,BRACKET,SB-075B-1-1,-,2206.85,441.37,5,1.5,4,505,5,40,0,1546.85,0,0,110,0,999,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-40,,,2026-06-09,N,,,c4,C4,BRACKET,SB-075B-1-1,-,2218.59,443.72,5,1.5,4,475,15,30,0,1558.59,0,0,140,0,896,8,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-41,,,2026-06-10,D,,,c4,C4,BRACKET,SB-075B-1-1,-,1248.58,249.72,5,1.5,4,285,10,25,0,853.58,0,5,70,0,601,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-42,,,2026-06-15,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1780.35,356.07,5,0.33,1,485,5,45,0,1120.35,0,0,125,0,70,11,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-43,,,2026-06-17,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1402.86,280.57,5,0.3,1,320,0,215,0,742.86,0,5,120,0,42,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-44,,,2026-06-17,N,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1812,362.4,5,0.3,1,480,0,45,0,1152,0,0,135,0,60,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-45,,,2026-06-18,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1600.9,320.18,5,0.3,1,485,0,45,0,940.9,0,0,130,0,75,5,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-46,,,2026-06-18,N,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1250.27,250.05,5,0.3,1,320,0,35,0,830.27,0,0,65,0,37,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-47,,,2026-06-19,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1691.25,338.25,5,0.3,1,495,5,50,0,1031.25,0,0,110,0,72,5,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-48,,,2026-06-19,N,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1636.93,327.39,5,0.3,1,470,15,65,0,976.93,0,0,110,0,70,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-49,,,2026-06-20,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1679.54,335.91,5,0.3,1,470,0,65,0,1019.54,0,0,125,0,65,9,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-50,,,2026-06-21,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1757.13,351.43,5,0.3,1,495,0,45,0,1097.13,0,0,120,0,67,12,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-51,,,2026-06-22,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1692.61,338.52,5,0.3,1,475,10,45,0,1032.61,0,15,115,0,69,8,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-52,,,2026-06-22,N,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1863.88,372.78,5,0.3,1,475,15,75,0,1203.88,0,0,95,0,58,13,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-53,,,2026-06-23,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1472.5,294.5,5,0.3,1,375,0,160,15,812.5,0,0,110,0,54,7,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-54,,,2026-06-23,N,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1713.13,342.63,5,0.3,1,480,10,70,0,1053.13,0,0,100,0,67,10,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-55,,,2026-06-24,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1623.35,324.67,5,0.3,1,515,15,50,0,963.35,0,0,80,0,85,6,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-56,,,2026-06-24,N,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1484.69,296.94,5,0.3,1,435,20,65,0,824.69,0,0,140,0,72,6,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-57,,,2026-06-25,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1418.86,283.77,5,0.3,1,525,5,55,0,758.86,0,0,75,0,110,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-58,,,2026-06-25,N,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1543.6,308.72,5,0.3,1,470,0,65,0,883.6,0,0,125,0,75,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-59,,,2026-06-26,D,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1407.16,281.43,5,0.3,1,535,5,55,0,747.16,0,0,65,0,116,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c4-60,,,2026-06-26,N,,,c4,C4,BRKT RR DIFF MTG,TH-403B-1,-,1432.5,286.5,5,0.3,1,505,10,65,0,772.5,0,0,80,0,101,5,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-1,,,2026-04-03,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,11090.53,2218.11,5,3.5,2,480,0,0,0,10610.53,0,0,0,0,152,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-2,,,2026-04-03,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,15758.48,3151.7,5,3.5,2,565,0,30,0,15098.48,0,0,65,0,148,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-3,,,2026-04-04,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10536.97,2107.39,5,3.5,2,440,0,90,0,9891.97,0,0,115,0,137,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-4,,,2026-04-06,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,9423.46,1884.69,5,3.5,2,420,45,95,0,8763.46,0,0,40,60,156,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-5,,,2026-04-06,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,9720,1944,5,3.5,2,495,0,70,0,9075,0,0,45,35,189,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-6,,,2026-04-07,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10216.89,2043.38,5,3.5,2,475,5,80,0,9556.89,0,0,100,0,167,8,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-7,,,2026-04-07,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,9512.55,1902.51,5,3.5,2,485,0,75,0,8852.55,0,0,100,0,186,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-8,,,2026-04-08,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,11939.44,2387.89,5,3.5,2,485,20,60,0,11279.44,0,0,95,0,152,12,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-9,,,2026-04-08,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,9921.22,1984.24,5,3.5,2,495,0,65,0,9271.22,0,0,90,0,185,7,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-10,,,2026-04-09,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,11970.98,2394.2,5,3.5,2,500,15,30,0,11310.98,0,15,100,0,164,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-11,,,2026-04-09,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,7504.44,1500.89,5,3.5,2,380,0,50,0,7019.44,0,0,50,5,144,8,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-12,,,2026-04-10,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10031.52,2006.3,5,3.5,2,470,0,65,0,9371.52,0,0,125,0,165,7,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-13,,,2026-04-10,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10632.35,2126.47,5,3.5,2,490,5,60,0,9987.35,0,0,90,0,170,14,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-14,,,2026-04-11,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,7457.77,1491.55,5,3.5,2,290,0,30,0,7092.77,0,0,35,10,83,5,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-15,,,2026-04-18,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10434.55,2086.91,5,3.5,2,480,0,55,0,9774.55,0,0,125,0,165,5,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-16,,,2026-04-20,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,6875,1375,5,3.5,2,355,0,50,0,6390,5,0,70,5,140,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-17,,,2026-04-20,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,12796.83,2559.37,5,3.5,2,505,10,65,0,12136.83,0,0,80,0,150,6,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-18,,,2026-04-21,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10521.22,2104.24,5,3.5,2,490,0,50,0,9871.22,0,5,105,0,172,8,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-19,,,2026-04-21,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,11472.1,2294.42,5,3.5,2,485,15,55,0,10812.1,0,0,105,0,157,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-20,,,2026-04-22,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,12363.12,2472.62,5,3.5,2,525,0,25,0,11703.12,0,10,100,0,168,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-21,,,2026-04-22,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,11805.07,2361.01,5,3.5,2,470,0,55,0,11205.07,0,0,75,0,138,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-22,,,2026-04-23,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10207.84,2041.57,5,3.5,2,500,0,45,0,9562.84,0,0,100,0,183,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-23,,,2026-04-23,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,12639.75,2527.95,5,3.5,2,520,0,60,0,11979.75,0,0,80,0,158,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-24,,,2026-04-24,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,9696.02,1939.2,5,3.5,2,490,0,60,0,9036.02,0,0,110,0,186,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-25,,,2026-04-24,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,11794.12,2358.82,5,3.5,2,520,0,60,0,11134.12,0,0,80,0,170,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-26,,,2026-04-25,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,12638.29,2527.66,5,3.5,2,510,0,65,0,11978.29,0,0,85,0,152,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-27,,,2026-04-25,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,9290.46,1858.09,5,3.5,2,475,0,55,0,8630.46,0,0,130,0,183,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-28,,,2026-04-26,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10198.89,2039.78,5,3.5,2,505,0,50,0,9538.89,5,0,100,0,189,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-29,,,2026-04-26,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,14016.65,2803.33,5,3.5,2,515,0,60,0,13356.65,0,0,85,0,139,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-30,,,2026-04-27,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,6725,1345,5,3.5,2,80,0,65,310,6240,0,0,25,5,35,7,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-31,,,2026-05-04,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,5816.51,1163.3,5,3.5,2,255,0,25,0,5396.51,0,5,35,100,86,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-32,,,2026-05-06,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,11515.59,2303.12,5,3.5,2,480,0,40,0,10870.59,15,0,110,0,153,21,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-33,,,2026-05-06,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,11941.25,2388.25,5,3.5,2,475,0,55,0,11281.25,0,0,130,0,140,12,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-34,,,2026-05-07,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,8538.1,1707.62,5,3.5,2,325,0,35,75,8053.1,0,0,50,0,113,15,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-35,,,2026-05-07,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10298.59,2059.72,5,3.5,2,380,0,40,0,9813.59,0,0,65,0,103,11,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-36,,,2026-05-08,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10588.18,2117.64,5,3.5,2,500,0,45,0,9943.18,0,0,100,0,176,6,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-37,,,2026-05-08,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,14525.38,2905.08,5,3.5,2,500,15,50,0,13865.38,0,0,95,0,130,10,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-38,,,2026-05-09,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,3323.79,664.76,5,3.5,2,165,0,15,0,3073.79,0,0,65,5,62,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-39,,,2026-05-09,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10758.02,2151.6,5,3.5,2,385,0,45,0,10273.02,0,0,50,5,101,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-40,,,2026-05-11,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10099.05,2019.81,5,3.5,2,475,0,45,15,9459.05,5,0,100,0,174,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-41,,,2026-05-11,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,13179.53,2635.91,5,3.5,2,495,0,55,0,12519.53,0,0,110,0,137,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-42,,,2026-05-12,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,2312.86,462.57,5,3.5,2,120,5,30,0,2142.86,0,0,15,0,49,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-43,,,2026-05-12,N,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,13303.75,2660.75,5,3.5,2,510,0,50,0,12643.75,0,0,100,0,144,6,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-44,,,2026-05-13,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,9704.94,1940.99,5,3.5,2,460,0,45,40,9044.94,0,0,115,0,178,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-45,,,2026-05-14,D,,,c5,C5,3DU RESOLVER COVER,0135-080005,-,10105.37,2021.07,5,3.5,2,505,0,40,0,9445.37,0,0,115,0,189,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-46,,,2026-05-25,N,,,c5,C5,INNER,11-728A-1,-,248.75,49.75,5,0.5,3,55,5,5,0,123.75,0,0,55,5,40,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-47,,,2026-05-26,D,,,c5,C5,INNER,11-728A-1,-,1449.25,289.85,5,0.5,3,365,5,10,165,789.25,0,20,95,0,385,17,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-48,,,2026-05-26,N,,,c5,C5,INNER,11-728A-1,-,1257.83,251.57,5,0.5,3,550,0,10,0,597.83,0,0,100,0,759,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-49,,,2026-05-27,D,,,c5,C5,INNER,11-728A-1,-,1380.36,276.07,5,0.5,3,535,0,10,0,720.36,0,0,115,0,596,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-c5-50,,,2026-05-27,N,,,c5,C5,INNER,11-728A-1,-,1240.83,248.17,5,0.5,3,540,0,10,0,580.83,10,0,100,0,767,7,0,,2026-06-27T00:00:00.000Z,,excel-seed
